source_id,true_sigma,noise_std,scenario,model,operator_info,strength,mse,psnr_db,inverse_seconds,tuning_sources
0804,1.6,0.0196078431372549,blur_noise_jpeg,gradient,oracle_blur,0.05,0.001767542522555833,27.526301293900644,0.02190956000049482,0801;0802;0803
0804,2.0,0.00784313725490196,blur_noise,gradient,oracle_blur,0.05,0.001940609524435741,27.12061841449714,0.01638607399945613,0801;0802;0803
0804,2.0,0.00784313725490196,blur_noise_jpeg,gradient,oracle_blur,0.05,0.0020224067592383307,26.941314919069043,0.017638002002058784,0801;0802;0803
0804,2.0,0.0196078431372549,blur_noise,gradient,oracle_blur,0.05,0.002078206105544643,26.823113836017527,0.016835524002090096,0801;0802;0803
0804,2.0,0.0196078431372549,blur_noise_jpeg,gradient,oracle_blur,0.05,0.0021524654854339293,26.670638036865103,0.01736511100170901,0801;0802;0803
0804,1.2,0.00784313725490196,blur_noise,ridge,nominal,0.05,0.0016898890993606705,27.721417954549985,0.018488911002350505,0801;0802;0803
0804,1.2,0.00784313725490196,blur_noise_jpeg,ridge,nominal,0.05,0.0018575437481986494,27.310609491003458,0.020516098997177323,0801;0802;0803
0804,1.2,0.0196078431372549,blur_noise,ridge,nominal,0.05,0.002176818012443046,26.621778775714375,0.01609673799976008,0801;0802;0803
0804,1.2,0.0196078431372549,blur_noise_jpeg,ridge,nominal,0.05,0.0020533577575712835,26.875353766873733,0.020467277001444018,0801;0802;0803
0804,1.6,0.00784313725490196,blur_noise,ridge,nominal,0.05,0.002534472310721642,25.961124491107263,0.01701238299938268,0801;0802;0803
0804,1.6,0.00784313725490196,blur_noise_jpeg,ridge,nominal,0.05,0.002615904043693803,25.82378190798307,0.017483255000115605,0801;0802;0803
0804,1.6,0.0196078431372549,blur_noise,ridge,nominal,0.05,0.0030200507205055765,25.19985763184996,0.018077537999488413,0801;0802;0803
0804,1.6,0.0196078431372549,blur_noise_jpeg,ridge,nominal,0.05,0.0028154639493096537,25.504500292237445,0.01764017499954207,0801;0802;0803
0804,2.0,0.00784313725490196,blur_noise,ridge,nominal,0.05,0.0032896026819493555,24.82856552948813,0.016460573002405,0801;0802;0803
0804,2.0,0.00784313725490196,blur_noise_jpeg,ridge,nominal,0.05,0.00333009814200878,24.77542967122875,0.017086322000977816,0801;0802;0803
0804,2.0,0.0196078431372549,blur_noise,ridge,nominal,0.05,0.0037743201035588575,24.23161269694694,0.016439691997220507,0801;0802;0803
0804,2.0,0.0196078431372549,blur_noise_jpeg,ridge,nominal,0.05,0.003533400565800402,24.518071257534793,0.016216845000599278,0801;0802;0803
0804,1.2,0.00784313725490196,blur_noise,ridge,oracle_blur,0.01,0.0009041038047504819,30.437817031062806,0.019946633001381997,0801;0802;0803
0804,1.2,0.00784313725490196,blur_noise_jpeg,ridge,oracle_blur,0.01,0.00121175658066875,29.16584613082104,0.021923775999312056,0801;0802;0803
0804,1.2,0.0196078431372549,blur_noise,ridge,oracle_blur,0.01,0.00264706663393949,25.77235126175799,0.016908590998355066,0801;0802;0803
0804,1.2,0.0196078431372549,blur_noise_jpeg,ridge,oracle_blur,0.01,0.0019273457694644017,27.1504036510605,0.0216972939997504,0801;0802;0803
0804,1.6,0.00784313725490196,blur_noise,ridge,oracle_blur,0.01,0.0012818300776956972,28.921695420638464,0.016328789002727717,0801;0802;0803
