source_id,stage,pipeline,region,score,coverage,available_patches,retained_patches,rgb_mse,detail_mse,bad_detail_rate_0.025,bad_detail_rate_0.05,bad_detail_rate_0.1
0801,jpeg_q75,dpir_nominal,textured_quartile,measurement_residual,0.5,256,128,0.001494718310398257,0.000839381597598686,0.2890625,0.078125,0.0
0801,jpeg_q75,dpir_nominal,textured_quartile,measurement_residual,0.75,256,192,0.001557038432015482,0.0008688241105934349,0.3177083333333333,0.078125,0.005208333333333333
0801,jpeg_q75,dpir_nominal,textured_quartile,measurement_residual,0.9,256,231,0.0016466466337214008,0.0009334183029173812,0.3246753246753247,0.09523809523809523,0.004329004329004329
0801,jpeg_q75,dpir_nominal,textured_quartile,measurement_residual,1.0,256,256,0.0017097216287333317,0.0009791968947335955,0.328125,0.1015625,0.00390625
0801,jpeg_q75,dpir_nominal,textured_quartile,image_gradient,0.5,256,128,0.0007614274586790284,0.00035763892692639883,0.1015625,0.0078125,0.0
0801,jpeg_q75,dpir_nominal,textured_quartile,image_gradient,0.75,256,192,0.0009903587293298487,0.000498162318277786,0.17708333333333334,0.026041666666666668,0.0
0801,jpeg_q75,dpir_nominal,textured_quartile,image_gradient,0.9,256,231,0.001285897452403158,0.0006711164122940626,0.2554112554112554,0.05627705627705628,0.0
0801,jpeg_q75,dpir_nominal,textured_quartile,image_gradient,1.0,256,256,0.0017097216287333314,0.0009791968947335955,0.328125,0.1015625,0.00390625
0801,jpeg_q75,dpir_nominal,textured_quartile,random_expected,0.5,256,128,0.0017097216287333314,0.0009791968947335953,0.328125,0.1015625,0.00390625
0801,jpeg_q75,dpir_nominal,textured_quartile,random_expected,0.75,256,192,0.0017097216287333314,0.0009791968947335953,0.328125,0.1015625,0.00390625
0801,jpeg_q75,dpir_nominal,textured_quartile,random_expected,0.9,256,231,0.0017097216287333314,0.0009791968947335953,0.328125,0.1015625,0.00390625
0801,jpeg_q75,dpir_nominal,textured_quartile,random_expected,1.0,256,256,0.0017097216287333314,0.0009791968947335953,0.328125,0.1015625,0.00390625
0801,jpeg_q75,dpir_nominal,textured_quartile,oracle_detail_error,0.5,256,128,0.0005428346306379688,0.00016623235881647392,0.0,0.0,0.0
0801,jpeg_q75,dpir_nominal,textured_quartile,oracle_detail_error,0.75,256,192,0.0008183529513708714,0.00031404277200711286,0.10416666666666667,0.0,0.0
0801,jpeg_q75,dpir_nominal,textured_quartile,oracle_detail_error,0.9,256,231,0.0011645729799215812,0.0005409657765834794,0.2554112554112554,0.004329004329004329,0.0
0801,jpeg_q75,dpir_nominal,textured_quartile,oracle_detail_error,1.0,256,256,0.0017097216287333317,0.0009791968947335955,0.328125,0.1015625,0.00390625
0801,jpeg_q75,fbcnn_dpir,all,operator_spread_detail,0.5,1024,512,0.00010587852563129864,3.8101768377806145e-05,0.0,0.0,0.0
0801,jpeg_q75,fbcnn_dpir,all,operator_spread_detail,0.75,1024,768,0.0001584438678979706,5.6897629111702824e-05,0.0,0.0,0.0
0801,jpeg_q75,fbcnn_dpir,all,operator_spread_detail,0.9,1024,922,0.00023218873678877683,8.145554798581475e-05,0.0010845986984815619,0.0,0.0
0801,jpeg_q75,fbcnn_dpir,all,operator_spread_detail,1.0,1024,1024,0.0003930360047459271,0.00014280213685197304,0.052734375,0.0,0.0
0801,jpeg_q75,fbcnn_dpir,all,image_transform_spread_detail,0.5,1024,512,0.00011851376854722588,4.6465226072598856e-05,0.0,0.0,0.0
0801,jpeg_q75,fbcnn_dpir,all,image_transform_spread_detail,0.75,1024,768,0.00017213308299048727,6.432587881410271e-05,0.0,0.0,0.0
0801,jpeg_q75,fbcnn_dpir,all,image_transform_spread_detail,0.9,1024,922,0.0002437170031441035,8.68068281371007e-05,0.006507592190889371,0.0,0.0
